ERROR   (2010-03-11) 21:01.59:723   [core.manager.fop] (/installation/index.pdf) PoolThread-3/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:122   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: Error in space-after property value '6pt"': org.apache.fop.fo.expr.PropertyException: missing quote
ERROR   (2010-03-11) 21:02.53:131   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: Error in space-after property value '6pt"': org.apache.fop.fo.expr.PropertyException: missing quote
ERROR   (2010-03-11) 21:02.53:139   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: Error in space-after property value '6pt"': org.apache.fop.fo.expr.PropertyException: missing quote
ERROR   (2010-03-11) 21:02.53:142   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:142   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:142   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:143   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:143   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:143   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:144   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:144   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:144   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:144   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:145   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:145   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:145   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:145   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:146   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:146   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:146   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:147   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:147   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:147   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
ERROR   (2010-03-11) 21:02.53:147   [core.manager.fop] (/installation/index.pdf) PoolThread-0/MessageHandler: unknown font sans,normal,normal so defaulted font to any
